X,Y,Z,SIGNAL_STRENGTH
35,48,-33,80
34,47,-33,80
32,44,-31,80
32,44,-32,72
33,45,-33,80
33,45,-33,72
32,44,-33,80
30,41,-31,80
33,45,-35,72
32,45,-35,80
32,44,-34,72
30,42,-34,80
31,43,-35,80
32,45,-37,88
30,41,-34,80
30,42,-36,88
29,41,-35,80
29,41,-35,80
31,42,-37,80
29,40,-36,80
30,41,-37,80
27,38,-34,80
28,38,-35,80
25,35,-32,80
25,35,-33,80
27,37,-35,80
27,37,-36,80
24,33,-32,80
24,34,-33,80
24,33,-33,72
24,33,-34,80
24,33,-34,80
23,32,-33,80
26,36,-38,72
23,33,-35,80
25,35,-37,80
23,32,-35,80
24,33,-36,80
22,31,-34,88
23,32,-36,80
22,30,-35,80
23,32,-37,80
22,31,-36,80
22,30,-35,72
21,30,-36,72
18,25,-30,64
19,26,-32,64
-21,-29,-36,80
-23,-31,-38,80
-22,-30,-36,80
-22,-30,-35,80
-23,-32,-37,80
-23,-32,-37,80
-22,-31,-35,80
-22,-30,-34,80
-23,-32,-36,72
-23,-32,-35,80
-24,-33,-36,80
-24,-32,-35,80
-22,-31,-33,80
-26,-35,-37,80
-26,-35,-37,80
-24,-34,-35,80
-26,-36,-36,80
-25,-34,-35,80
-25,-35,-34,88
-27,-37,-36,88
-26,-36,-35,80
-27,-38,-36,80
-28,-38,-36,80
-28,-39,-36,80
-29,-39,-36,80
-28,-38,-34,80
-28,-39,-35,80
-29,-39,-35,88
-29,-40,-35,88
-29,-40,-34,88
-30,-41,-35,80
-31,-43,-36,80
-30,-41,-34,80
-31,-42,-35,80
-31,-42,-34,80
-32,-43,-35,80
-31,-43,-34,80
-33,-46,-36,80
-32,-44,-34,88
-35,-48,-37,80
-35,-48,-36,80
-35,-49,-36,80
-36,-49,-36,80
-35,-48,-35,80
-37,-50,-36,80
-35,-48,-34,72
-37,-51,-35,80
-36,-49,-34,72
-36,-49,-33,72
-40,-55,-36,80
-38,-52,-34,72
-40,-55,-36,72
-43,-59,-38,72
-42,-57,-36,72
-43,-59,-37,80
-44,-61,-37,72
-43,-59,-36,72
-42,-58,-35,72
-41,-56,-33,64
-40,-55,-32,72
-44,-61,-35,72
-43,-59,-33,80
-49,-67,-37,72
-45,-62,-34,72
-49,-68,-36,72
-46,-63,-33,72
-49,-67,-35,80
-51,-70,-35,80
-50,-69,-34,80
-52,-71,-35,80
-54,-74,-36,80
-54,-75,-35,88
-57,-78,-36,80
-57,-79,-36,80
-58,-79,-35,88
-59,-81,-36,88
-59,-81,-35,88
-61,-83,-35,88
-61,-84,-35,88
-61,-84,-34,88
-64,-88,-35,88
-67,-92,-36,88
-69,-94,-36,88
-74,-102,-38,88
-77,-105,-39,88
-79,-109,-39,88
-82,-113,-40,88
-84,-115,-40,88
-85,-117,-39,88
-88,-120,-40,88
-93,-127,-41,88
-98,-135,-42,88
-101,-139,-43,88
-101,-138,-41,88
-108,-148,-43,88
-114,-156,-44,88
-118,-162,-45,88
-121,-166,-45,88
-126,-172,-45,88
-131,-180,-46,80
-134,-183,-45,88
-138,-189,-45,88
-145,-199,-46,88
-148,-203,-45,88
-145,-199,-43,88
-149,-204,-43,88
-149,-205,-41,88
-150,-205,-40,88
-150,-206,-38,88
-155,-213,-38,88
-168,-230,-39,72
-202,-277,-46,72
-216,-296,-47,80
-222,-304,-46,72
-238,-327,-47,80
-263,-361,-49,72
-282,-386,-50,72
-294,-403,-49,72
-300,-412,-47,72
-299,-410,-44,80
-304,-417,-41,80
-303,-416,-38,80
-305,-418,-35,72
-312,-427,-33,64
-316,-433,-30,72
-315,-432,-27,72
-311,-427,-24,64
-314,-430,-21,72
-313,-429,-17,64
-320,-439,-15,64
-316,-434,-11,64
-322,-441,-8,64
-322,-441,-4,64
-334,-457,-1,56
-337,-461,2,56
-339,-464,6,56
-345,-473,9,64
-338,-464,12,56
-343,-470,16,56
-342,-468,19,56
-349,-478,23,56
-349,-479,27,56
-348,-478,30,56
-351,-482,34,72
-352,-482,37,64
-355,-486,41,72
-352,-483,44,64
-355,-487,49,72
-368,-504,54,56
-366,-502,57,40
-2060,-2824,530,16
-718,-984,213,56
-701,-960,215,56
-642,-880,218,64
-644,-882,225,48
-652,-894,234,32
-652,-893,241,64
-793,-1087,490,32
-1305,-1789,971,24
-864,-1184,683,32
-1804,-2472,1606,16
-669,-917,656,32
-666,-912,660,48
-606,-831,627,64
-606,-830,635,56
-598,-820,635,32
-598,-820,644,72
-590,-809,644,56
-576,-790,644,56
-582,-797,667,48
-563,-772,682,48
-572,-784,753,64
-558,-765,743,56
-552,-757,745,40
-513,-704,720,40
-529,-726,760,40
-500,-686,744,48
-516,-707,787,64
-498,-683,768,56
-492,-675,767,48
-498,-682,794,32
-477,-653,771,40
-509,-698,892,32
-197,-271,363,24
-470,-644,885,48
-459,-630,875,56
-440,-603,859,40
-455,-624,908,48
-449,-615,907,40
-444,-608,941,32
-444,-609,989,48
-431,-591,971,40
-420,-576,957,40
-404,-554,932,48
-379,-520,932,32
-368,-505,915,48
-374,-513,1018,48
-328,-450,930,40
-320,-438,916,64
-311,-427,905,64
-319,-437,939,56
-311,-427,926,48
-306,-419,922,56
-307,-421,937,48
-289,-396,909,56
-286,-393,914,56
-272,-373,882,40
-442,-606,2916,16
-107,-147,741,64
-100,-136,746,64
-95,-130,732,56
-91,-125,765,48
-130,-178,1193,24
-76,-104,836,64
-69,-95,799,40
-68,-93,813,32
-65,-89,814,32
-64,-88,838,40
-61,-84,836,56
-57,-78,818,64
-54,-74,824,72
-53,-73,852,56
-49,-67,882,40
-37,-51,887,32
-34,-46,876,64
-28,-39,918,56
-26,-36,942,64
-23,-31,929,48
-19,-26,934,56
-16,-23,946,56
-9,-13,921,56
-6,-9,906,48
-3,-4,917,64
0,0,922,64
4,5,941,32
13,18,864,40
16,21,871,40
34,46,953,32
68,93,1367,32
50,69,839,32
52,71,695,56
52,71,664,40
81,111,920,56
92,126,962,56
93,127,933,40
90,124,881,32
92,126,870,40
99,136,901,32
104,143,919,56
106,145,900,48
109,150,907,40
121,165,943,32
125,171,949,56
127,173,935,56
141,193,964,64
162,221,840,32
146,200,714,48
172,236,828,32
202,277,858,56
200,274,834,24
178,244,708,72
265,363,986,40
255,349,935,56
260,356,939,48
256,351,910,48
285,390,982,24
296,406,994,40
330,452,977,40
330,453,964,24
332,455,831,16
360,494,869,40
253,347,567,48
260,357,576,32
200,274,433,24
320,439,629,40
325,445,616,40
327,448,613,40
328,450,608,56
332,456,609,64
353,483,637,40
343,470,613,48
353,484,625,56
355,487,620,32
365,501,631,56
361,495,616,48
357,489,601,64
354,485,590,48
369,506,608,64
383,525,623,48
367,503,589,48
373,512,593,56
380,520,597,32
386,529,599,80
385,527,590,56
394,541,599,32
385,528,571,32
385,528,565,48
405,555,586,64
392,537,560,56
408,559,574,56
416,571,580,56
427,586,589,56
664,911,810,32
410,562,487,48
636,872,693,40
965,1323,1011,24
620,850,550,40
623,853,498,48
622,852,490,56
622,853,484,72
1351,1851,999,24
732,1003,440,24
639,876,363,48
639,876,356,56
656,899,359,56
645,884,338,48
643,882,330,48
643,881,323,32
639,876,307,56
640,877,301,64
636,872,293,48
642,880,288,56
637,874,280,40
641,879,274,32
641,879,267,64
637,874,258,56
426,584,43,16
116,159,-21,56
112,153,-22,80
109,149,-22,88
106,146,-23,88
105,144,-23,88
106,145,-25,88
100,137,-24,88
97,133,-25,88
95,130,-25,88
93,128,-26,88
91,125,-26,88
89,123,-26,88
89,122,-27,88
88,121,-28,88
87,119,-28,96
83,114,-28,88
83,114,-29,96
80,110,-29,88
79,109,-29,88
78,106,-29,88
76,105,-30,88
76,105,-30,88
75,103,-31,88
75,103,-31,96
70,96,-30,88
71,98,-31,88
68,93,-31,88
66,90,-31,88
64,88,-30,88
62,85,-30,88
62,85,-31,88
60,82,-30,88
60,83,-31,88
59,80,-31,88
58,79,-31,88
57,78,-31,80
57,77,-32,88
56,77,-32,80
55,76,-32,80
52,72,-31,80
54,74,-33,80
50,69,-31,80
52,71,-33,72
50,69,-32,72
46,63,-30,80
47,65,-31,80
43,59,-29,72
44,60,-30,80
45,62,-32,72
45,61,-32,72
45,62,-32,80
43,59,-31,72
46,64,-35,72
40,55,-31,72
39,54,-30,72
40,54,-31,72
41,56,-32,72
40,55,-32,72
38,52,-31,80
41,56,-34,72
37,51,-31,72
39,54,-34,72
38,53,-33,72
36,49,-31,80
39,54,-35,80
34,47,-31,80
38,53,-35,72
35,47,-32,72
35,48,-33,80
35,49,-34,72
33,46,-32,80
32,44,-32,80
34,46,-33,72
32,44,-33,72
32,44,-33,72
32,43,-33,80
31,43,-33,80
32,45,-35,72
32,44,-35,80
30,41,-33,80
30,41,-33,80
32,44,-36,80
30,41,-34,80
30,41,-35,88
31,42,-36,80
28,38,-33,80
27,38,-33,80
29,39,-35,80
30,41,-37,80
29,40,-36,72
27,36,-33,80
26,36,-34,72
28,39,-36,80
28,38,-36,80
26,36,-34,80
25,34,-33,80
26,36,-35,72
25,35,-34,80
27,36,-37,72
24,32,-33,80
25,35,-36,80
22,30,-32,80
22,31,-32,72
25,34,-36,80
22,30,-32,80
23,31,-34,80
23,32,-35,80
23,31,-35,72
20,27,-30,80
22,31,-35,80
22,30,-35,80
21,29,-34,80
20,28,-33,80
20,28,-33,80
21,29,-36,72
20,27,-33,64
-20,-27,-33,72
-20,-27,-33,80
-19,-26,-31,80
-22,-29,-34,80
-19,-26,-31,80
-23,-31,-36,80
-24,-32,-37,72
-23,-31,-35,80
-23,-32,-35,80
-25,-34,-38,80
-23,-31,-34,80
-24,-32,-35,80
-26,-35,-37,80
-23,-31,-33,80
-25,-33,-35,80
-25,-33,-34,80
-26,-36,-36,80
-25,-34,-35,88
-25,-34,-34,80
-26,-35,-34,80
-27,-36,-35,88
-27,-37,-35,80
-27,-36,-34,88
-29,-39,-36,88
-29,-39,-36,80
-28,-38,-34,80
-27,-37,-33,88
-28,-38,-34,80
-30,-41,-36,80
-30,-41,-35,80
-28,-38,-33,80
-29,-40,-34,80
-32,-43,-36,80
-32,-44,-36,80
-31,-42,-34,80
-32,-43,-35,80
-34,-46,-37,80
-32,-44,-34,80
-34,-46,-36,80
-35,-47,-36,80
-34,-45,-34,80
-37,-50,-37,72
-35,-47,-34,80
-38,-51,-37,80
-38,-51,-36,80
-39,-53,-37,72
-38,-52,-36,72
-37,-50,-34,80
-39,-53,-36,72
-39,-52,-35,72
-43,-58,-38,72
-40,-54,-35,72
-41,-56,-36,72
-41,-56,-35,72
-41,-56,-35,80
-42,-56,-34,72
-43,-58,-35,72
-42,-57,-34,72
-44,-59,-34,72
-45,-61,-35,80
-44,-59,-34,72
-47,-63,-35,72
-48,-65,-35,72
-50,-67,-36,72
-48,-64,-34,72
-49,-67,-35,80
-47,-63,-32,72
-53,-72,-36,72
-54,-72,-36,72
-53,-71,-35,80
-55,-74,-36,80
-58,-78,-37,80
-58,-78,-36,80
-59,-80,-36,88
-60,-82,-36,88
-59,-80,-35,88
-61,-83,-36,88
-63,-85,-36,88
-63,-85,-35,88
-64,-86,-35,88
-66,-89,-35,88
-69,-93,-36,88
-74,-100,-38,88
-77,-105,-39,88
-79,-107,-39,88
-81,-110,-39,88
-82,-111,-39,88
-87,-117,-40,88
-88,-119,-40,88
-92,-124,-41,88
-96,-130,-41,88
-100,-136,-42,88
-104,-141,-43,88
-106,-144,-43,88
-112,-151,-44,88
-116,-157,-44,88
-121,-164,-45,88
-123,-167,-44,88
-128,-173,-45,88
-132,-179,-45,88
-139,-188,-45,88
-144,-195,-46,88
-148,-201,-46,88
-148,-200,-44,88
-148,-200,-42,88
-146,-198,-41,88
-150,-203,-40,88
-150,-203,-39,88
-153,-208,-38,80
-161,-217,-38,80
-188,-255,-43,72
-217,-294,-47,80
-222,-300,-46,72
-234,-316,-46,72
-252,-341,-48,72
-269,-365,-48,64
-287,-388,-49,64
-298,-404,-47,80
-299,-405,-45,80
-303,-410,-42,80
-303,-411,-39,80
-306,-415,-36,72
-304,-411,-33,72
-307,-416,-30,72
-309,-418,-28,72
-310,-419,-24,80
-308,-417,-22,64
-316,-428,-19,72
-318,-431,-16,64
-321,-434,-12,64
-321,-435,-9,72
-320,-433,-6,64
-319,-432,-3,56
-327,-443,1,64
-333,-451,4,64
-338,-458,7,64
-333,-450,10,56
-337,-456,14,64
-337,-456,17,64
-343,-464,20,64
-347,-470,24,64
-344,-466,27,64
-345,-467,31,64
-348,-471,35,64
-352,-477,39,72
-352,-477,42,64
-361,-488,47,64
-361,-488,50,56
-360,-488,54,56
-371,-502,59,64
-286,-387,65,16
-714,-966,208,56
-709,-960,213,40
-648,-877,208,64
-632,-855,216,48
-660,-893,239,64
-1730,-2342,794,24
-841,-1139,601,32
-597,-808,605,48
-611,-828,637,56
-601,-813,643,56
-596,-808,663,56
-575,-779,656,48
-588,-796,679,48
-586,-794,685,48
-580,-786,695,40
-595,-805,722,40
-608,-823,746,40
-588,-797,733,48
-572,-775,731,56
-559,-757,731,48
-570,-771,753,40
-546,-740,731,64
-520,-704,723,56
-521,-705,732,56
-509,-689,741,56
-525,-711,774,48
-519,-702,774,40
-535,-724,807,48
-491,-665,767,48
-492,-666,788,56
-552,-747,960,24
-466,-630,878,48
-459,-621,876,48
-446,-604,893,32
-440,-595,892,64
-425,-575,881,56
-437,-591,975,48
-407,-551,931,32
-406,-550,941,40
-372,-504,916,48
-373,-505,1004,24
-326,-441,912,40
-325,-440,922,48
-316,-428,921,56
-304,-411,920,40
-308,-417,948,48
-289,-392,902,56
-290,-393,921,48
-111,-151,761,64
-99,-134,695,48
-97,-131,719,56
-95,-129,728,32
-185,-250,1495,16
-73,-98,825,64
-65,-89,771,64
-67,-91,827,40
-65,-88,842,32
-62,-85,840,40
-59,-79,832,32
-57,-77,846,56
-53,-71,834,64
-51,-69,857,56
-43,-59,881,48
-42,-57,912,56
-38,-51,890,72
-34,-47,882,32
-32,-43,901,64
-26,-35,907,32
-22,-30,909,64
-20,-27,916,64
-13,-18,941,40
-10,-14,912,64
-7,-9,912,48
-3,-5,881,48
0,0,931,56
3,4,930,64
6,8,931,48
12,16,856,32
15,20,875,64
21,29,895,40
44,59,960,24
55,74,742,32
83,113,946,48
90,122,942,64
91,123,918,56
91,123,887,64
94,127,882,80
107,145,919,56
121,164,919,56
132,179,948,32
135,183,946,64
139,188,946,48
145,197,969,48
217,294,1231,32
153,207,830,48
176,238,915,40
147,199,720,40
178,242,828,40
152,206,680,16
210,284,890,48
179,242,712,40
249,338,943,56
256,346,952,64
261,353,958,40
298,403,996,48
574,777,1770,16
792,1072,2083,16
355,481,879,32
354,479,853,40
220,299,500,32
253,343,567,64
460,623,925,40
321,435,631,56
325,440,630,32
318,431,610,64
324,438,613,56
326,441,610,64
322,436,595,32
327,443,598,32
340,461,614,40
355,481,628,48
350,473,609,40
362,490,623,40
365,494,621,64
366,495,608,32
367,497,603,32
369,500,592,48
377,510,597,56
384,520,602,32
369,499,570,40
383,519,586,40
391,529,590,64
384,520,573,72
383,519,564,40
390,528,568,40
396,537,571,32
407,551,580,64
398,538,559,64
402,544,559,64
411,557,566,72
433,586,587,48
422,571,566,48
403,546,534,56
438,593,573,32
410,555,522,32
408,552,514,40
415,561,516,48
626,847,695,40
629,852,690,32
633,857,667,48
613,830,489,64
617,835,484,64
615,833,476,56
638,864,485,64
1566,2121,1009,24
637,863,359,56
654,885,355,48
638,864,340,40
645,873,336,48
662,896,338,56
638,864,319,40
647,876,316,48
637,863,304,56
647,876,296,64
663,897,295,56
665,900,289,32
644,872,274,40
650,880,270,32
651,881,263,56
711,963,280,40
754,1021,289,56
744,1007,277,32
844,1143,279,40
112,152,-22,48
110,149,-22,88
106,143,-22,88
107,145,-24,88
104,141,-24,88
102,138,-25,88
98,133,-25,88
95,128,-25,88
95,129,-26,88
93,126,-26,88
91,124,-27,88
89,121,-27,88
89,120,-28,96
87,118,-28,96
84,114,-28,88
84,113,-29,96
82,111,-29,88
81,109,-29,88
79,107,-30,88
77,104,-30,88
77,104,-30,88
77,105,-31,88
76,102,-31,88
74,100,-32,96
73,99,-32,88
69,94,-31,88
66,90,-31,88
64,86,-30,88
63,86,-30,88
63,85,-31,88
60,82,-30,88
60,81,-31,88
60,81,-31,88
58,79,-31,80
57,77,-31,80
57,77,-32,80
55,75,-31,88
56,75,-32,88
54,73,-32,88
54,73,-33,80
52,70,-32,80
50,67,-31,80
50,68,-32,80
49,67,-32,72
49,66,-32,72
45,61,-30,72
46,63,-31,72
46,62,-32,72
43,58,-30,72
46,62,-33,72
44,60,-32,72
44,60,-33,72
42,57,-32,72
45,61,-34,72
39,53,-30,72
41,55,-32,80
41,56,-33,72
40,54,-32,72
38,51,-31,72
37,50,-31,80
37,50,-31,72
39,53,-34,72
39,53,-34,72
39,53,-35,72
38,52,-34,80
37,50,-34,80
35,48,-33,80
37,50,-35,80
36,49,-34,80
34,46,-33,80
35,47,-34,72
34,46,-33,80
35,47,-35,80
33,45,-34,80
33,45,-34,72
32,43,-33,80
32,43,-34,80
32,43,-34,80
34,46,-37,80
32,43,-35,80
30,40,-33,80
32,43,-36,80
31,43,-36,88
29,40,-34,80
30,41,-35,80
28,38,-33,80
30,40,-35,80
28,38,-34,80
26,36,-32,80
29,39,-36,80
28,37,-35,80
27,37,-34,80
26,36,-34,80
26,36,-34,80
28,37,-36,80
24,33,-32,80
24,32,-32,72
23,32,-32,80
24,32,-33,80
23,31,-33,72
23,31,-32,72
23,32,-34,80
22,29,-31,80
24,32,-35,80
24,33,-36,80
21,29,-32,80
22,30,-34,80
23,31,-36,80
23,31,-35,72
22,30,-35,80
21,29,-34,72
21,28,-34,72
23,31,-37,72
19,26,-32,64
17,23,-28,72
-21,-28,-35,72
-19,-26,-31,80
-22,-29,-35,80
-22,-30,-35,80
-21,-29,-34,80
-23,-30,-35,80
-22,-29,-34,80
-24,-33,-37,80
-23,-31,-35,80
-24,-32,-35,80
-23,-31,-34,72
-24,-31,-34,80
-25,-33,-35,80
-23,-31,-33,80
-26,-34,-36,80
-25,-33,-34,80
-24,-32,-32,88
-25,-34,-34,80
-26,-34,-34,80
-27,-37,-36,80
-27,-37,-36,80
-28,-37,-36,80
-28,-37,-35,80
-29,-38,-36,80
-28,-38,-35,80
-29,-39,-36,80
-30,-40,-36,80
-29,-38,-34,88
-30,-41,-36,80
-30,-40,-35,88
-31,-41,-35,80
-32,-42,-36,80
-31,-42,-35,80
-29,-39,-33,80
-34,-45,-37,80
-33,-44,-35,80
-35,-47,-38,80
-33,-45,-35,80
-35,-46,-36,80
-35,-47,-36,80
-35,-47,-35,80
-34,-46,-34,72
-38,-50,-37,80
-38,-51,-37,80
-35,-47,-33,80
-38,-51,-36,72
-39,-52,-36,80
-36,-48,-33,72
-36,-49,-33,80
-40,-54,-36,72
-41,-55,-36,72
-39,-52,-34,80
-42,-56,-36,72
-44,-59,-38,72
-42,-56,-35,72
-43,-57,-35,72
-42,-56,-34,80
-44,-59,-35,72
-42,-57,-33,72
-44,-59,-34,72
-45,-60,-34,72
-47,-63,-35,72
-49,-66,-36,72
-46,-62,-33,72
-48,-64,-34,72
-49,-66,-35,80
-49,-65,-34,80
-50,-67,-34,72
-51,-68,-34,80
-56,-75,-37,80
-54,-72,-35,80
-57,-76,-36,88
-58,-78,-36,80
-60,-80,-36,80
-59,-79,-36,88
-59,-79,-35,88
-62,-83,-36,88
-61,-82,-35,88
-63,-84,-35,88
-63,-84,-35,88
-65,-87,-35,88
-68,-91,-36,88
-71,-95,-37,88
-75,-100,-38,88
-79,-105,-39,88
-82,-110,-40,88
-85,-113,-40,88
-87,-116,-40,88
-88,-118,-40,88
-93,-124,-41,88
-96,-129,-41,88
-101,-135,-42,88
-105,-141,-43,88
-108,-144,-43,88
-113,-151,-44,88
-117,-157,-44,88
-123,-164,-45,88
-123,-164,-44,88
-130,-174,-45,88
-132,-176,-44,88
-137,-183,-45,88
-144,-192,-45,88
-148,-198,-45,88
-147,-196,-43,88
-149,-200,-43,88
-149,-200,-41,80
-150,-200,-40,88
-150,-201,-38,80
-155,-208,-38,80
-159,-213,-38,88
-190,-254,-43,72
-212,-284,-46,80
-226,-303,-46,72
-236,-316,-46,80
-252,-337,-47,72
-269,-360,-47,72
-289,-387,-48,72
-299,-400,-47,72
-302,-404,-44,80
-303,-405,-42,72
-306,-409,-39,80
-306,-410,-36,72
-306,-409,-33,72
-307,-411,-30,72
-309,-413,-27,72
-310,-414,-24,72
-311,-415,-21,72
-311,-416,-18,64
-308,-412,-15,72
-321,-429,-12,64
-319,-426,-9,72
-317,-424,-6,72
-318,-425,-3,64
-325,-434,1,64
-332,-444,4,72
-336,-449,7,72
-337,-451,10,72
-335,-448,13,64
-335,-447,17,56
-336,-449,20,56
-339,-454,24,64
-337,-450,27,64
-342,-457,31,72
-343,-458,34,56
-347,-464,38,56
-349,-466,42,56
-355,-474,46,64
-356,-476,49,64
-363,-485,54,64
-365,-489,58,56
-361,-483,61,56
-726,-971,210,56
-716,-958,215,32
-657,-879,210,48
-644,-862,213,64
-650,-869,227,48
-647,-865,233,48
-199,-267,86,16
-840,-1123,463,32
-861,-1151,483,32
-852,-1140,575,32
-833,-1114,619,32
-1100,-1471,883,24
-612,-819,633,56
-599,-801,626,56
-585,-782,621,40
-592,-792,653,32
-576,-770,651,48
-578,-773,669,56
-582,-778,684,40
-604,-808,718,48
-581,-776,716,48
-589,-788,735,56
-581,-776,732,48
-585,-782,746,48
-576,-770,753,48
-551,-737,730,48
-531,-710,721,48
-512,-685,748,40
-523,-700,773,32
-514,-688,768,40
-522,-698,790,48
-493,-659,781,32
-480,-642,807,48
-504,-674,930,48
-473,-632,885,40
-453,-606,867,48
-475,-635,920,48
-467,-624,914,48
-448,-599,887,56
-443,-593,912,40
-450,-601,994,48
-400,-535,905,40
-569,-760,1483,16
-392,-524,1046,48
-325,-435,906,56
-324,-433,913,32
-315,-422,903,56
-323,-432,936,40
-299,-400,916,40
-286,-383,902,48
-104,-139,708,32
-98,-131,719,64
-97,-129,729,56
-77,-103,798,32
-77,-103,828,64
-73,-98,821,40
-69,-92,806,40
-68,-91,835,40
-66,-88,840,64
-63,-85,847,64
-59,-79,837,32
-56,-75,835,64
-57,-76,882,56
-52,-69,858,32
-50,-66,871,48
-47,-62,879,48
-44,-58,876,72
-42,-56,895,56
-37,-50,871,32
-35,-47,893,64
-30,-40,935,48
-27,-36,924,32
-24,-32,951,32
-20,-27,931,48
-17,-22,937,64
-9,-13,897,64
-6,-8,924,56
1,1,936,56
4,5,944,56
10,14,912,48
12,17,864,32
16,22,885,64
19,26,898,48
126,168,3558,24
61,82,786,32
83,111,924,56
92,123,925,64
95,127,914,32
93,124,869,40
100,134,901,56
101,135,883,40
111,148,908,40
116,155,919,48
119,159,917,56
141,189,949,40
146,196,962,48
214,286,1276,32
196,263,917,64
194,259,803,48
204,273,791,24
248,331,931,48
255,342,944,48
247,330,898,48
293,392,994,40
307,411,1024,48
310,415,1020,40
308,412,999,32
890,1190,2448,24
342,457,826,32
357,478,842,24
176,236,373,48
464,620,945,32
327,438,630,32
326,436,620,40
312,418,587,56
328,438,601,56
328,438,595,64
341,456,611,40
332,443,587,64
356,476,614,32
366,490,625,72
367,491,620,40
368,492,613,40
364,487,600,40
375,501,611,48
372,497,598,48
375,501,597,56
379,507,589,64
371,496,570,40
383,513,582,72
380,509,571,32
389,520,570,40
400,535,578,32
400,535,572,64
426,569,602,56
414,553,577,48
409,548,565,40
414,554,565,72
416,557,560,40
418,559,556,56
418,560,550,56
412,551,535,56
416,556,534,32
402,538,511,56
416,556,521,56
428,572,516,40
427,570,508,64
653,873,749,16
646,865,733,32
639,855,672,48
674,901,663,24
629,841,523,40
633,847,496,64
631,844,486,64
631,844,479,32
636,851,476,48
646,864,357,56
663,887,358,48
661,884,351,56
634,848,323,56
650,869,324,40
651,870,317,56
654,875,312,64
646,863,300,56
656,878,299,48
657,878,293,64
650,870,282,32
655,876,278,40
656,878,272,40
663,887,267,32
729,975,278,64
830,1109,283,48
799,1069,266,32
948,1267,284,24
2106,2817,134,24
112,150,-22,40
108,145,-22,80
109,146,-23,88
107,143,-23,88
106,142,-25,88
104,140,-25,88
101,135,-25,88
98,131,-26,88
97,130,-26,88
93,125,-26,88
91,122,-27,88
91,121,-27,88
90,120,-28,88
88,118,-28,88
86,115,-28,88
85,114,-29,96
82,110,-29,88
81,108,-29,88
80,107,-30,88
78,104,-30,88
75,101,-30,88
75,100,-30,96
73,97,-30,88
74,99,-31,96
73,98,-32,88
68,91,-30,88
66,88,-30,88
65,87,-30,88
63,85,-30,88
64,85,-31,88
62,83,-31,88
60,80,-31,88
60,80,-31,80
59,79,-31,80
59,78,-32,80
56,75,-31,88
56,75,-32,80
56,75,-32,80
54,73,-32,80
54,72,-32,80
51,68,-31,80
51,68,-32,80
49,66,-31,80
49,65,-31,80
48,64,-31,72
45,60,-30,80
45,60,-30,72
45,61,-31,80
44,59,-31,80
43,57,-31,72
43,58,-31,72
42,56,-31,80
42,56,-31,80
40,53,-30,80
41,55,-32,72
39,52,-30,80
36,48,-29,72
39,52,-31,72
37,49,-30,72
38,50,-31,72
41,54,-34,64
37,49,-31,80
39,52,-34,72
37,49,-32,80
36,49,-32,80
38,51,-34,80
34,46,-31,80
38,51,-35,80
36,48,-34,72
37,50,-36,80
36,48,-35,72
35,46,-34,72
38,51,-38,72
31,42,-32,72
34,45,-34,72
33,44,-34,80
34,45,-36,80
33,45,-35,80
33,44,-35,80
32,43,-35,80
31,41,-34,80
31,42,-35,80
31,42,-35,80
30,40,-34,80
32,43,-38,80
29,39,-34,80
28,37,-33,80
30,40,-36,80
28,37,-34,80
26,35,-33,80
27,36,-34,80
28,37,-35,80
27,36,-35,80
27,35,-34,80
27,37,-36,80
24,33,-32,80
26,35,-35,80
24,32,-33,80
25,33,-34,80
24,33,-34,80
26,34,-36,80
25,33,-35,80
23,31,-33,80
23,31,-34,80
23,31,-34,80
22,29,-33,80
24,31,-36,80
23,31,-36,80
22,30,-35,72
24,32,-37,80
22,29,-34,72
21,28,-34,72
18,25,-30,72
25,33,-41,80
20,27,-34,72
-23,-30,-38,80
-21,-28,-34,80
-22,-29,-36,80
-22,-29,-35,80
-22,-29,-34,80
-21,-27,-32,80
-21,-27,-32,80
-21,-28,-32,72
-21,-28,-32,72
-24,-31,-35,80
-23,-31,-34,80
-24,-32,-35,80
-23,-31,-33,80
-26,-34,-36,80
-24,-32,-34,80
-24,-32,-33,80
-25,-33,-34,80
-25,-33,-33,80
-25,-33,-33,80
-24,-32,-32,80
-26,-34,-33,88
-28,-37,-36,88
-26,-35,-33,80
-30,-39,-37,80
-28,-37,-35,88
-29,-38,-36,88
-30,-39,-36,80
-30,-39,-36,80
-29,-39,-35,80
-29,-38,-34,80
-30,-40,-35,80
-30,-40,-35,80
-30,-40,-34,80
-32,-42,-35,80
-31,-41,-34,80
-32,-43,-35,80
-33,-44,-35,80
-33,-44,-35,80
-33,-44,-35,80
-35,-46,-36,80
-33,-44,-33,80
-36,-47,-36,80
-38,-50,-37,80
-37,-49,-36,80
-35,-46,-34,80
-38,-50,-36,80
-38,-51,-36,80
-35,-47,-33,72
-39,-51,-35,72
-39,-51,-35,80
-40,-53,-36,72
-40,-53,-35,72
-42,-56,-37,80
-41,-55,-35,72
-39,-51,-33,72
-43,-56,-35,80
-45,-59,-37,80
-43,-57,-35,80
-46,-61,-37,72
-46,-61,-36,72
-47,-61,-36,72
-43,-57,-33,72
-46,-60,-34,80
-48,-63,-35,80
-45,-59,-32,72
-47,-62,-33,72
-48,-63,-33,72
-49,-65,-34,80
-50,-66,-34,80
-53,-70,-35,80
-54,-72,-36,80
-55,-72,-35,80
