X,Y,Z,SIGNAL_STRENGTH
-44,-37,-34,183
-46,-39,-34,175
-47,-39,-34,183
-47,-40,-33,183
-47,-40,-33,175
-49,-41,-33,183
-48,-40,-32,183
-51,-43,-33,183
-52,-43,-33,183
-54,-45,-33,175
-53,-44,-32,175
-57,-48,-33,175
-58,-48,-33,175
-57,-48,-31,175
-60,-51,-32,175
-62,-52,-32,183
-64,-54,-32,175
-67,-57,-33,183
-69,-58,-33,183
-72,-61,-33,183
-73,-62,-32,191
-53,-45,-22,112
-54,-46,-21,183
-54,-45,-20,183
-53,-45,-19,183
-55,-46,-19,183
-77,-65,-26,183
-101,-85,-33,191
-106,-89,-34,191
-110,-93,-33,191
-114,-96,-33,191
-121,-102,-34,199
-126,-106,-34,191
-129,-109,-33,199
-137,-115,-33,191
-156,-131,-36,191
-168,-142,-37,191
-179,-151,-37,191
-188,-158,-36,183
-194,-163,-35,183
-213,-179,-36,183
-223,-187,-34,191
-224,-189,-32,183
-235,-198,-32,175
-245,-206,-29,183
-238,-200,-25,183
-266,-224,-25,191
-280,-236,-24,191
-307,-258,-21,183
-334,-281,-19,175
-337,-283,-14,175
-337,-283,-10,175
-334,-281,-5,175
-333,-280,0,183
-308,-259,4,167
-343,-288,9,167
-352,-296,15,159
-410,-344,26,159
-471,-396,56,65
-410,-345,72,40
-670,-563,155,35
-724,-609,210,60
-751,-632,262,40
-770,-647,317,65
-881,-740,475,70
-867,-729,525,50
-820,-689,885,30
-792,-666,931,35
-809,-680,1038,60
-798,-670,1115,35
-530,-445,962,30
-504,-423,1001,65
-469,-394,1026,40
-432,-363,1049,55
-436,-366,1180,45
-375,-315,1136,35
-333,-280,1140,50
-324,-272,1269,35
-267,-224,1221,40
-208,-175,1134,40
-180,-152,1205,60
-139,-117,1194,35
-147,-124,1791,40
87,73,1108,50
102,85,909,60
138,116,952,50
147,124,816,35
139,117,645,45
162,136,645,70
165,139,604,98
249,209,794,50
384,323,979,30
575,483,1090,55
629,529,1090,35
783,658,1050,45
810,681,997,55
1037,872,1073,50
850,714,735,40
902,758,708,45
1117,939,166,50
1096,921,103,35
940,790,38,40
752,632,-12,35
720,605,-52,60
779,655,-100,70
188,158,-55,70
184,155,-56,191
185,155,-58,191
183,154,-60,191
176,148,-60,191
171,143,-60,191
159,134,-58,183
146,122,-55,191
144,121,-56,191
144,121,-58,191
139,116,-58,183
115,97,-50,191
112,94,-50,191
110,93,-51,191
106,89,-51,191
96,81,-47,191
96,80,-48,191
94,79,-48,191
95,80,-50,191
92,77,-50,191
89,75,-49,191
89,75,-51,199
89,75,-52,199
87,73,-52,191
86,72,-53,191
85,71,-53,191
83,70,-53,191
80,67,-52,191
78,66,-52,191
78,66,-53,191
77,65,-54,191
71,60,-51,191
69,58,-50,191
68,58,-51,191
67,56,-51,183
65,55,-51,183
63,53,-50,183
60,51,-49,183
60,51,-50,183
58,49,-49,183
59,49,-51,183
53,45,-47,175
54,45,-48,183
52,44,-48,175
54,46,-51,183
51,43,-49,175
49,41,-48,175
49,41,-49,175
46,39,-47,183
48,40,-50,175
47,40,-50,175
46,39,-50,175
43,36,-47,183
44,37,-49,183
41,35,-47,183
43,36,-50,183
40,34,-48,175
42,35,-50,183
41,34,-50,183
38,32,-48,183
38,32,-49,183
38,32,-49,183
-27,-22,-34,167
-27,-22,-34,175
-28,-23,-34,183
-27,-22,-33,167
-29,-23,-34,175
-28,-23,-32,183
-29,-24,-33,183
-31,-26,-34,183
-33,-27,-35,183
-30,-25,-32,183
-32,-26,-33,183
-33,-27,-34,183
-34,-28,-34,183
-36,-29,-35,191
-35,-28,-34,183
-36,-29,-34,183
-37,-30,-34,183
-39,-32,-36,191
-41,-34,-37,191
-37,-30,-33,191
-42,-35,-37,183
-41,-33,-34,183
-42,-34,-34,183
-43,-35,-34,183
-44,-36,-35,175
-44,-36,-34,183
-45,-37,-34,183
-46,-37,-34,183
-46,-38,-33,183
-49,-40,-35,183
-48,-39,-33,183
-49,-40,-33,183
-49,-40,-32,175
-52,-43,-34,175
-51,-42,-32,183
-53,-44,-33,175
-56,-46,-33,167
-54,-45,-32,191
-60,-49,-34,175
-58,-48,-32,175
-59,-49,-32,183
-63,-52,-33,183
-63,-51,-32,183
-63,-52,-31,175
-68,-56,-33,183
-71,-58,-33,183
-72,-59,-33,183
-70,-57,-30,183
-54,-44,-22,175
-54,-44,-22,183
-55,-46,-22,183
-55,-45,-21,183
-55,-45,-20,183
-57,-47,-20,191
-80,-66,-27,175
-103,-85,-34,191
-106,-87,-33,191
-110,-90,-33,191
-117,-96,-34,191
-122,-101,-34,191
-128,-105,-34,191
-131,-108,-33,191
-143,-117,-34,191
-161,-132,-37,191
-170,-140,-37,183
-179,-147,-37,191
-190,-156,-37,191
-194,-159,-35,191
-218,-179,-37,175
-230,-189,-36,191
-234,-192,-34,183
-247,-203,-33,175
-253,-208,-30,175
-240,-197,-25,167
-274,-225,-26,183
-290,-238,-24,183
-319,-262,-22,167
-325,-267,-19,183
-331,-272,-15,191
-335,-275,-10,183
-336,-276,-6,183
-335,-275,-1,175
-330,-271,3,183
-323,-265,8,159
-382,-314,16,159
-389,-319,23,159
-512,-420,56,70
-482,-396,79,40
-587,-482,130,55
-723,-594,201,60
-737,-605,249,45
-784,-643,314,35
-1412,-1159,740,35
-874,-717,515,35
-864,-709,695,45
-889,-729,860,55
-826,-678,949,30
-850,-697,1066,55
-838,-687,1142,30
-794,-652,1179,35
-567,-465,1005,55
-512,-420,994,35
-482,-396,1028,35
-438,-359,1041,60
-442,-363,1166,50
-380,-311,1119,50
-346,-284,1150,45
-334,-274,1273,45
-282,-231,1246,35
-219,-180,1149,65
-189,-155,1206,50
-148,-122,1212,40
82,68,1108,55
99,81,908,50
136,112,949,55
143,118,807,35
206,169,968,45
164,134,657,60
165,136,608,98
210,172,674,40
400,329,1025,35
652,535,1506,55
575,472,1202,35
582,478,1106,50
678,557,1077,35
812,666,1090,35
823,675,1014,30
1029,845,1066,35
857,703,741,45
923,758,659,25
1458,1197,390,40
1132,929,173,40
1108,909,108,65
949,779,42,45
757,621,-9,65
708,581,-47,70
774,635,-95,40
185,152,-54,65
187,153,-57,191
184,151,-58,191
167,137,-55,191
164,135,-56,183
150,123,-53,183
141,116,-52,191
145,119,-55,183
145,119,-57,183
142,117,-58,191
135,111,-57,191
115,94,-50,191
113,92,-50,191
111,91,-51,191
105,86,-50,191
97,79,-47,191
96,79,-48,191
95,78,-49,191
92,76,-49,191
90,74,-49,199
90,74,-51,199
89,73,-51,191
89,73,-53,199
88,72,-53,191
85,70,-53,191
82,67,-52,191
82,67,-53,191
83,68,-55,199
80,66,-54,191
78,64,-54,191
72,59,-51,183
69,56,-50,191
68,56,-50,191
69,56,-52,183
64,53,-50,183
65,54,-52,183
63,52,-51,183
62,51,-51,183
60,49,-51,183
58,48,-50,183
56,46,-49,175
58,47,-52,183
54,44,-49,183
53,43,-49,183
51,42,-49,183
50,41,-49,183
50,41,-49,175
49,40,-50,175
47,38,-48,175
47,39,-50,175
46,38,-50,175
45,37,-49,175
44,36,-49,175
43,35,-49,183
43,35,-49,183
41,34,-49,183
41,33,-49,183
40,33,-49,175
39,32,-49,183
38,31,-48,183
-26,-21,-33,175
-26,-21,-33,167
-29,-23,-35,175
-28,-22,-33,183
-29,-23,-34,175
-31,-25,-35,175
-30,-24,-34,175
-32,-26,-35,175
-33,-26,-35,175
-33,-26,-34,175
-33,-26,-34,175
-34,-27,-35,183
-33,-27,-33,191
-35,-28,-34,183
-36,-29,-35,191
-37,-30,-35,183
-36,-29,-33,183
-36,-29,-33,183
-40,-32,-35,191
-42,-34,-36,183
-40,-32,-34,191
-42,-34,-35,191
-44,-35,-35,191
-44,-36,-35,183
-43,-35,-34,183
-44,-35,-34,183
-46,-37,-34,183
-46,-37,-34,183
-48,-39,-35,183
-50,-40,-35,183
-50,-40,-34,183
-48,-39,-32,175
-52,-41,-33,175
-52,-42,-33,175
-55,-44,-34,175
-53,-42,-32,175
-56,-45,-33,167
-57,-46,-32,175
-59,-47,-32,175
-62,-50,-33,183
-62,-50,-32,175
-62,-50,-32,183
-69,-55,-34,183
-69,-55,-33,183
-71,-57,-33,183
-72,-58,-33,183
-65,-52,-28,183
-56,-45,-24,167
-55,-44,-22,183
-57,-46,-22,183
-55,-44,-21,183
-55,-44,-20,183
-56,-45,-20,183
-77,-62,-26,183
-103,-82,-33,191
-106,-85,-33,191
-112,-90,-34,183
-117,-94,-34,191
-123,-98,-34,191
-127,-102,-33,191
-131,-105,-33,191
-142,-114,-34,191
-158,-127,-36,191
-171,-137,-37,191
-180,-145,-37,191
-192,-154,-37,191
-196,-157,-35,183
-228,-183,-38,183
-232,-186,-36,183
-241,-193,-34,183
-253,-203,-33,183
-239,-191,-28,191
-241,-193,-25,183
-272,-218,-25,183
-307,-246,-24,175
-321,-257,-22,175
-324,-260,-18,183
-328,-262,-14,175
-334,-268,-10,167
-336,-269,-6,175
-338,-271,-1,175
-327,-262,3,183
-367,-294,17,84
-498,-399,51,65
-494,-396,78,50
-574,-460,123,50
-725,-581,196,50
-732,-586,240,40
-773,-620,302,55
-772,-618,348,35
-1414,-1133,725,35
-887,-710,512,60
-871,-698,563,55
-875,-701,624,35
-892,-715,704,30
-877,-703,1179,35
-567,-454,990,40
-531,-425,1015,40
-492,-394,1033,65
-450,-361,1051,55
-379,-304,1102,45
-344,-275,1129,45
-346,-277,1295,45
-224,-180,1152,65
-189,-151,1189,60
-153,-122,1226,50
-108,-87,1194,30
-67,-53,1166,50
82,66,1109,60
98,79,908,50
136,109,956,55
144,115,814,40
204,163,959,60
165,132,665,55
165,132,608,98
183,146,621,175
372,298,992,60
629,504,1509,50
633,507,1137,55
659,528,1083,30
804,644,1023,50
1014,813,1088,60
895,717,730,35
923,739,684,45
355,285,125,25
1100,881,136,55
1061,850,73,40
867,695,15,60
697,558,-27,65
763,612,-73,50
758,607,-114,55
189,151,-56,98
185,148,-57,191
166,133,-53,183
157,126,-52,183
148,118,-51,183
143,114,-51,191
145,117,-54,191
148,119,-57,191
143,115,-57,191
141,113,-57,191
129,103,-54,191
113,91,-49,191
113,91,-51,191
111,89,-51,191
103,83,-49,191
97,78,-47,191
94,76,-47,191
95,76,-49,191
92,74,-49,199
91,73,-49,191
91,73,-50,199
91,73,-51,191
89,71,-51,191
89,71,-53,191
85,68,-51,199
84,67,-52,191
83,66,-52,191
81,65,-53,199
78,63,-52,191
81,65,-55,191
77,62,-53,191
72,57,-51,191
69,55,-50,191
70,56,-51,191
68,54,-51,183
67,54,-52,183
66,53,-52,191
65,52,-52,183
59,47,-49,183
59,47,-49,183
57,46,-49,183
56,45,-49,183
53,43,-48,183
53,42,-48,183
51,41,-48,183
51,41,-49,183
49,39,-48,183
49,39,-48,175
45,36,-46,175
46,36,-47,183
46,37,-48,183
45,36,-49,183
45,36,-49,183
44,35,-49,183
43,34,-49,175
42,33,-48,183
41,33,-48,175
42,33,-50,183
38,30,-46,175
37,30,-47,183
38,30,-48,183
-22,-18,-28,175
-27,-21,-33,183
-24,-19,-29,175
-27,-21,-32,183
-29,-23,-34,183
-30,-24,-34,175
-29,-23,-32,183
-31,-24,-34,175
-27,-21,-29,183
-31,-24,-32,183
-32,-25,-33,175
-35,-27,-35,175
-34,-27,-34,183
-36,-28,-34,183
-36,-28,-34,183
-36,-28,-33,183
-39,-31,-35,183
-38,-30,-34,175
-39,-30,-34,183
-42,-33,-36,183
-42,-33,-35,183
-43,-34,-35,183
-43,-33,-34,183
-44,-35,-35,191
-44,-35,-34,183
-44,-34,-33,183
-46,-36,-34,183
-47,-36,-34,175
-47,-37,-33,191
-49,-38,-34,175
-47,-37,-32,175
-51,-40,-33,175
-51,-40,-33,175
-52,-41,-33,175
-53,-41,-32,175
-54,-42,-32,183
-55,-43,-32,175
-57,-45,-32,175
-60,-47,-33,167
-60,-47,-32,175
-64,-50,-33,175
-63,-49,-32,183
-68,-54,-33,183
-70,-55,-33,175
-73,-57,-33,183
-75,-59,-33,183
-67,-53,-29,183
-57,-45,-23,175
-56,-44,-22,183
-56,-44,-21,183
-57,-45,-21,183
-57,-44,-20,183
-57,-45,-20,183
-85,-67,-29,183
-103,-81,-33,191
-108,-84,-33,191
-114,-89,-34,191
-119,-93,-34,191
-123,-96,-34,191
-127,-100,-33,191
-130,-102,-32,191
-141,-110,-33,191
-157,-123,-35,191
-171,-134,-37,183
-181,-141,-36,183
-194,-152,-37,191
-196,-153,-35,191
-219,-171,-36,183
-236,-185,-35,183
-233,-182,-33,183
-240,-188,-30,183
-226,-177,-26,183
-249,-195,-25,183
-263,-206,-23,175
-313,-245,-23,175
-321,-251,-20,183
-323,-253,-17,183
-330,-258,-13,183
-340,-266,-9,175
-336,-263,-5,183
-340,-265,0,183
-336,-262,4,175
-336,-263,9,167
-391,-305,16,175
-452,-353,43,65
-540,-422,81,25
-655,-512,134,30
-711,-556,186,40
-671,-525,215,65
-768,-601,337,30
-1439,-1126,720,35
-899,-703,567,40
-892,-697,624,50
-976,-764,993,50
-898,-702,1084,60
-904,-707,1188,30
-583,-456,995,35
-538,-421,1008,35
-499,-391,1027,35
-458,-358,1047,55
-440,-344,1115,35
-390,-305,1106,50
-360,-281,1148,55
-352,-276,1281,50
-300,-234,1260,40
-236,-184,1172,40
-196,-153,1182,70
-157,-123,1209,55
77,60,1106,50
97,76,925,45
132,103,946,35
141,110,808,40
203,159,961,60
172,135,696,40
167,130,615,98
170,133,605,175
208,163,647,35
362,283,1003,35
591,462,1200,50
633,495,1069,60
695,544,1075,40
787,615,1030,35
1054,824,1067,30
874,684,738,50
906,708,696,60
1281,1002,716,20
1113,870,163,50
1096,857,100,65
939,734,36,55
732,572,-11,45
726,568,-50,55
773,604,-97,35
189,148,-55,65
188,147,-57,191
164,129,-52,191
152,119,-50,183
145,114,-49,191
141,110,-50,191
149,117,-55,183
150,117,-57,183
144,112,-56,191
142,111,-57,191
138,108,-58,191
116,90,-50,191
115,90,-51,191
113,88,-52,191
107,84,-50,191
99,78,-48,191
97,76,-48,199
96,75,-49,191
92,72,-48,191
91,72,-49,191
91,71,-50,199
91,72,-51,191
91,71,-52,191
89,69,-52,191
85,66,-51,191
84,66,-52,191
81,63,-51,191
83,65,-54,191
80,62,-53,191
79,61,-53,191
75,59,-52,191
74,58,-52,183
71,55,-51,191
70,55,-52,191
68,54,-51,183
65,51,-50,183
64,50,-50,183
65,51,-52,183
62,49,-51,183
60,47,-50,183
59,46,-50,183
56,44,-48,183
55,43,-49,183
53,41,-48,183
54,42,-49,175
53,41,-49,183
52,40,-49,183
49,39,-48,183
48,37,-47,183
50,39,-51,183
48,38,-50,183
45,36,-48,183
49,38,-52,175
44,34,-48,183
44,34,-49,183
46,36,-52,183
43,34,-50,175
41,32,-49,183
40,32,-49,175
40,31,-49,183
39,30,-49,191
-30,-23,-37,175
-28,-21,-34,183
-29,-23,-35,175
-29,-22,-34,175
-31,-23,-35,175
-31,-24,-34,175
-34,-26,-37,175
-32,-24,-34,183
-33,-25,-35,175
-33,-25,-34,183
-35,-27,-36,183
-36,-27,-35,183
-35,-27,-34,183
-39,-30,-37,191
-36,-27,-33,183
-39,-29,-35,183
-39,-30,-35,183
-37,-28,-33,183
-41,-31,-36,183
-42,-32,-36,183
-44,-33,-36,183
-42,-32,-34,183
-43,-33,-34,183
-44,-34,-34,183
-42,-32,-32,183
-45,-34,-34,183
-47,-36,-34,183
-49,-37,-35,183
-50,-38,-35,183
-49,-37,-33,183
-51,-39,-34,175
-51,-39,-33,183
-52,-40,-33,183
-49,-38,-31,183
-54,-41,-33,175
-57,-43,-34,175
-58,-44,-33,183
-57,-44,-32,183
-60,-46,-33,183
-65,-49,-34,175
-65,-49,-33,183
-67,-51,-33,183
-64,-49,-31,183
-68,-52,-32,183
-71,-54,-32,183
-73,-56,-33,191
-77,-59,-33,183
-58,-44,-23,112
-57,-44,-22,183
-58,-44,-21,183
-55,-42,-20,183
-58,-44,-20,183
-90,-69,-30,183
-105,-80,-33,191
-110,-84,-34,191
-115,-87,-34,191
-117,-89,-33,191
-124,-94,-33,191
-129,-99,-33,191
-133,-102,-33,191
-142,-109,-33,191
-163,-124,-36,183
-169,-129,-35,183
-181,-138,-36,183
-194,-148,-37,183
-204,-156,-36,191
-222,-170,-36,175
-242,-185,-36,175
-244,-186,-34,175
-247,-188,-32,183
-234,-179,-28,183
-238,-182,-26,191
-284,-217,-27,191
-278,-213,-23,175
-318,-242,-21,167
-325,-248,-17,183
-330,-252,-15,175
-340,-260,-11,183
-335,-256,-6,175
-334,-255,-2,167
-335,-255,2,175
-353,-269,7,167
-371,-283,21,84
-491,-375,55,60
-482,-368,80,60
-663,-506,147,40
-668,-510,185,35
-718,-548,240,60
-620,-473,245,65
-574,-438,263,55
-1420,-1084,738,35
-909,-694,720,30
-819,-625,926,45
-880,-672,1086,30
-865,-660,1161,35
-568,-433,992,50
-533,-407,1017,65
-493,-376,1037,60
-463,-353,1084,35
-419,-320,1089,50
-377,-287,1096,50
-380,-290,1249,35
-342,-261,1287,45
-289,-221,1268,55
-225,-172,1172,45
-184,-140,1182,65
-146,-111,1208,55
-31,-24,1814,50
16,12,1398,30
89,68,1113,50
104,80,906,65
145,110,965,45
151,115,810,40
215,164,965,35
175,133,673,55
162,124,604,159
167,128,604,183
201,153,630,50
370,282,1030,40
395,302,987,40
662,505,1491,35
628,479,1068,30
690,527,1072,35
844,644,1019,50
991,756,1095,30
866,661,735,50
928,708,715,30
1133,865,175,45
1104,843,109,65
953,727,46,50
747,570,-4,35
703,536,-38,70
787,601,-84,50
792,605,-129,50
196,150,-56,183
192,146,-57,191
177,135,-55,183
153,117,-49,183
145,111,-49,191
142,108,-49,191
145,111,-52,183
146,112,-54,191
145,110,-55,183
146,111,-58,191
145,111,-59,191
131,100,-55,191
116,88,-50,191
111,85,-49,191
111,84,-51,191
109,83,-51,191
99,76,-48,191
97,74,-48,191
96,73,-49,199
92,70,-48,191
93,71,-50,191
93,71,-51,191
92,70,-52,191
91,70,-52,191
91,69,-53,191
87,67,-53,191
85,65,-52,191
83,63,-52,191
81,62,-52,191
82,63,-54,191
80,61,-54,191
79,60,-54,191
76,58,-54,191
71,54,-51,191
70,53,-51,183
68,52,-51,191
68,52,-52,183
68,52,-53,183
66,51,-53,183
64,49,-52,183
60,46,-50,183
59,45,-50,183
59,45,-51,183
57,44,-50,183
53,40,-48,183
54,41,-50,183
53,40,-50,183
51,39,-49,183
49,37,-48,183
50,38,-50,175
48,37,-49,175
45,34,-46,183
46,35,-49,175
45,34,-49,183
44,34,-49,183
43,33,-48,183
43,33,-50,183
45,34,-52,191
42,32,-50,183
39,30,-48,183
39,30,-48,183
-27,-20,-34,175
-25,-19,-31,175
-26,-19,-31,175
-29,-21,-33,175
-31,-23,-35,175
-30,-23,-34,167
-31,-23,-34,175
-33,-24,-35,183
-30,-22,-32,175
-32,-24,-33,191
-34,-25,-35,183
-33,-24,-32,183
-35,-26,-34,183
-36,-27,-35,183
-38,-28,-36,183
-38,-28,-35,183
-40,-29,-36,183
-41,-31,-37,183
-40,-30,-35,183
-42,-31,-36,183
-43,-32,-36,183
-41,-30,-34,183
-43,-32,-35,183
-45,-33,-35,183
-44,-32,-34,183
-46,-34,-35,183
-46,-34,-34,183
-46,-35,-34,175
-49,-36,-35,183
-49,-37,-34,183
-49,-37,-34,183
-51,-38,-34,183
-50,-37,-32,175
-52,-39,-33,175
-50,-37,-31,183
-56,-41,-33,175
-57,-43,-33,183
-58,-43,-33,175
-57,-43,-32,175
-60,-45,-32,175
-63,-47,-33,175
-62,-46,-32,175
-68,-51,-33,183
-67,-50,-32,183
-72,-54,-34,175
-73,-54,-33,191
-75,-56,-33,183
-69,-51,-29,183
-58,-43,-24,167
-57,-43,-23,183
-58,-43,-22,183
-58,-44,-22,183
-60,-45,-21,183
-58,-43,-20,183
-81,-60,-27,175
-104,-78,-33,191
-108,-81,-33,191
-114,-85,-34,183
-117,-87,-33,191
-124,-92,-34,191
-128,-95,-33,191
-132,-98,-33,191
-140,-104,-33,191
-157,-117,-35,191
-163,-121,-34,191
-177,-132,-35,191
-188,-140,-35,191
-215,-160,-38,183
-228,-170,-37,175
-247,-184,-37,183
-254,-189,-35,175
-268,-200,-35,175
-260,-194,-31,183
-260,-193,-28,191
-293,-218,-28,175
-309,-230,-26,175
-312,-233,-22,175
-324,-242,-19,183
-326,-243,-15,191
-342,-254,-11,175
-341,-254,-7,167
-336,-250,-3,183
-342,-254,1,175
-335,-250,5,167
-327,-244,10,167
-349,-260,16,159
-369,-275,22,167
-382,-284,28,159
-500,-373,64,60
-459,-342,84,40
-676,-503,160,40
-701,-522,205,40
-745,-554,260,35
-618,-460,253,60
-606,-451,284,60
-1435,-1068,764,40
-1435,-1069,856,55
-949,-707,629,40
-970,-722,860,65
-865,-644,911,45
-887,-661,1020,40
-924,-688,1157,30
-569,-423,1008,60
-526,-392,1024,70
-488,-363,1046,65
-405,-301,1085,60
-378,-281,1137,40
-371,-276,1266,45
-332,-247,1303,40
-258,-192,1192,35
-214,-160,1186,60
-174,-129,1199,55
-131,-98,1191,35
97,72,1057,45
116,87,924,55
144,107,886,40
164,122,828,60
221,165,942,35
170,127,633,70
167,124,600,175
205,152,638,40
368,274,1016,45
415,309,1026,45
657,489,1466,30
566,422,1044,70
638,475,1076,45
699,521,1076,45
731,545,1033,40
840,626,1003,40
1224,912,1124,55
1428,1063,372,55
1127,839,171,50
1089,811,105,35
952,709,44,50
728,542,-6,45
700,522,-36,70
780,581,-83,50
711,529,-152,50
190,142,-57,112
173,129,-54,191
156,116,-51,183
145,108,-49,191
146,109,-51,191
148,110,-54,183
144,108,-54,191
144,107,-56,191
147,109,-59,191
146,109,-60,191
121,90,-51,191
113,84,-49,191
112,84,-51,191
110,82,-51,191
107,80,-51,191
98,73,-49,191
97,72,-49,191
93,69,-48,191
94,70,-50,199
93,69,-51,191
92,69,-52,191
92,68,-53,191
88,65,-51,191
87,65,-52,191
85,63,-52,191
84,62,-53,191
82,61,-53,191
82,61,-54,191
80,60,-54,191
78,58,-54,191
76,57,-53,191
74,55,-53,191
71,53,-52,183
69,52,-52,191
67,50,-51,183
68,51,-53,191
66,49,-53,183
64,48,-52,183
65,48,-54,183
62,46,-53,183
61,45,-52,183
59,44,-52,175
56,42,-50,183
54,40,-49,183
52,39,-49,183
52,39,-50,183
50,37,-49,183
51,38,-50,175
49,37,-50,183
51,38,-52,175
48,36,-51,183
47,35,-51,183
46,35,-51,183
44,32,-49,183
44,33,-50,183
45,34,-52,183
41,30,-48,183
41,31,-50,175
39,29,-49,183
-25,-18,-31,175
-29,-21,-35,175
-29,-21,-34,175
-31,-23,-36,175
-31,-23,-35,183
-31,-22,-34,191
-34,-25,-37,175
-32,-23,-34,175
-32,-23,-33,183
-33,-24,-34,191
-34,-25,-34,183
-36,-26,-35,183
-36,-26,-35,183
-37,-27,-35,183
-38,-27,-35,183
-39,-28,-36,183
-39,-29,-35,183
-42,-31,-37,183
-40,-29,-34,183
-41,-30,-34,183
-45,-33,-37,183
-41,-30,-33,183
-42,-31,-33,183
-45,-33,-35,191
-46,-34,-35,183
-47,-34,-34,191
-46,-33,-33,183
-48,-35,-34,183
-49,-36,-34,183
-49,-36,-33,183
-51,-37,-34,183
-52,-38,-34,183
-56,-40,-35,183
-54,-39,-33,175
-56,-41,-34,175
-56,-40,-32,183
-59,-43,-33,175
-62,-45,-34,175
-59,-43,-31,167
-61,-44,-32,175
-65,-47,-33,183
-66,-48,-33,175
-68,-49,-32,183
-70,-51,-32,183
-73,-53,-33,183
-76,-55,-33,183
-67,-49,-28,175
-54,-39,-22,167
-57,-41,-22,183
-59,-43,-22,183
-58,-42,-21,183
-58,-42,-21,183
-61,-44,-21,183
-79,-57,-26,183
-104,-76,-33,191
-109,-79,-33,191
-114,-83,-34,191
-120,-87,-34,191
-125,-91,-34,183
-129,-94,-33,191
-135,-98,-33,191
-145,-105,-34,191
-151,-109,-33,191
-164,-119,-34,183
-181,-131,-36,191
-194,-141,-36,183
-215,-156,-37,183
-234,-170,-38,183
-247,-179,-37,183
-256,-186,-36,175
-270,-196,-35,183
-270,-196,-32,183
-276,-201,-30,191
-299,-217,-29,183
-302,-219,-26,183
-311,-226,-23,183
-325,-236,-19,183
-324,-236,-16,191
-333,-242,-12,167
-341,-248,-7,175
-303,-220,-2,167
-301,-219,2,167
-331,-240,6,175
-324,-236,10,183
-318,-231,15,167
-344,-250,20,167
-352,-256,27,159
-365,-265,33,159
-455,-331,65,50
-516,-375,101,45
-633,-460,159,30
-704,-511,216,50
-745,-541,273,55
-1456,-1058,706,30
-1463,-1063,800,50
-939,-682,638,35
-1063,-772,876,55
-1018,-740,920,30
-937,-681,926,60
-859,-624,921,35
-896,-651,1049,35
-891,-647,1135,40
-555,-403,1005,35
-515,-374,1026,65
-471,-342,1042,45
-425,-309,1046,50
-404,-294,1112,35
-407,-295,1259,35
-361,-263,1275,40
-307,-223,1253,35
-238,-173,1155,30
-203,-147,1191,65
-164,-119,1220,50
-117,-85,1187,35
-34,-25,1205,50
80,58,1137,55
97,70,907,50
139,101,980,55
145,105,811,45
212,154,985,35
208,151,827,35
171,125,620,98
174,127,610,175
242,176,737,55
372,270,1007,55
671,488,1470,60
645,468,1065,45
707,514,1069,45
872,634,1025,40
1080,785,1067,35
1192,866,1078,35
1274,926,253,35
1121,814,162,55
1080,784,98,35
941,684,38,55
716,520,-8,55
703,511,-37,70
786,571,-83,55
752,546,-120,45
196,142,-59,98
188,137,-59,191
181,132,-59,183
161,117,-55,183
150,109,-53,191
147,107,-53,191
147,107,-55,191
146,106,-57,191
149,108,-59,191
147,106,-61,191
123,89,-52,191
114,83,-50,191
115,83,-52,191
111,81,-52,191
110,80,-53,191
99,72,-49,191
97,71,-49,191
95,69,-49,199
94,69,-50,191
93,68,-51,191
92,67,-51,191
93,67,-53,191
89,64,-52,191
87,63,-52,191
86,62,-52,191
83,60,-52,191
83,60,-53,191
80,58,-52,191
81,59,-53,191
78,57,-53,191
76,55,-53,191
75,55,-53,191
73,53,-53,191
72,52,-53,191
68,50,-51,183
67,48,-51,191
68,49,-53,183
67,48,-53,183
66,48,-53,183
64,46,-53,183
63,46,-54,183
62,45,-54,183
59,43,-52,183
57,41,-51,175
53,39,-49,183
55,40,-51,183
51,37,-49,183
50,37,-49,175
50,36,-49,183
50,36,-51,183
50,37,-52,175
49,35,-51,183
46,33,-49,175
47,34,-51,183
44,32,-50,183
44,32,-50,175
44,32,-51,175
40,29,-48,183
42,30,-50,175
39,28,-48,191
-26,-18,-32,167
-28,-20,-34,175
-29,-21,-35,167
-29,-21,-33,175
-30,-21,-34,175
-30,-21,-33,175
-31,-22,-34,175
-33,-23,-35,183
-32,-23,-33,183
-35,-24,-35,183
-32,-23,-32,183
-36,-25,-35,183
-36,-25,-35,183
-36,-25,-34,183
-38,-27,-35,183
-39,-27,-35,183
-40,-28,-35,183
-39,-28,-34,183
-43,-30,-37,183
-40,-28,-33,183
-43,-31,-36,183
-44,-31,-35,183
-45,-32,-36,183
-46,-33,-36,183
-49,-34,-37,183
-45,-32,-33,175
-49,-35,-36,183
-48,-34,-34,191
-50,-35,-34,183
-48,-34,-32,175
-52,-37,-34,175
-51,-36,-33,183
-52,-37,-33,175
-53,-37,-32,175
-54,-38,-32,167
-57,-40,-33,175
-57,-40,-32,167
-58,-41,-32,175
-60,-42,-32,175
-65,-46,-34,175
-64,-45,-32,175
-67,-47,-33,175
-69,-49,-33,183
-69,-49,-32,183
-72,-51,-32,183
-74,-52,-32,183
-73,-52,-31,183
-58,-41,-23,112
-58,-41,-22,183
-59,-42,-22,183
-58,-41,-21,183
-61,-43,-21,175
-83,-59,-27,183
