X,Y,Z,SIGNAL_STRENGTH
-190,-213,18,167
-192,-215,21,183
-192,-214,24,175
-188,-210,26,167
-192,-214,30,175
-187,-209,32,167
-191,-213,36,175
-190,-213,39,175
-191,-214,42,175
-191,-213,45,175
-186,-208,47,183
-191,-213,51,175
-191,-214,54,175
-188,-210,56,175
-193,-216,61,167
-194,-217,64,183
-192,-215,67,167
-194,-217,71,183
-194,-216,74,175
-191,-214,77,175
-192,-214,80,167
-190,-212,83,167
-192,-214,87,167
-197,-220,93,167
-190,-212,93,167
-195,-217,99,159
-190,-212,99,159
-188,-210,102,159
-190,-212,107,167
-193,-216,113,167
-192,-214,116,159
-191,-214,120,167
-191,-213,129,98
-189,-211,138,84
-190,-213,151,84
-190,-212,162,84
-186,-208,176,65
-184,-205,191,45
-184,-205,209,40
-192,-215,238,60
-186,-208,252,35
-349,-390,558,55
-380,-424,721,25
-336,-376,839,30
-307,-343,944,30
-276,-308,945,30
-260,-291,1010,50
-226,-252,1001,75
-163,-182,999,45
-131,-147,984,55
-73,-82,710,55
-52,-58,702,50
-43,-48,951,35
-15,-17,924,45
11,13,967,35
38,43,951,50
63,71,924,65
123,137,786,60
145,162,777,30
196,219,784,55
299,334,685,30
328,366,686,50
361,403,689,40
393,438,686,60
427,477,685,65
465,520,690,50
512,572,697,35
572,639,715,55
607,678,695,45
662,739,693,45
726,810,693,50
646,721,8,35
521,581,-26,40
579,646,-66,40
348,388,-62,45
267,298,-65,50
224,250,-66,84
199,222,-62,159
186,208,-62,167
181,202,-63,175
79,89,-31,98
74,83,-30,191
71,79,-30,183
70,78,-30,183
68,76,-31,183
66,74,-31,191
64,71,-30,183
61,68,-30,183
61,68,-31,175
57,64,-30,175
53,59,-29,175
56,62,-31,175
53,60,-31,175
49,55,-30,175
48,54,-30,167
50,55,-32,167
48,54,-32,175
40,45,-27,167
47,53,-33,175
43,48,-31,167
41,46,-31,167
42,47,-32,167
43,48,-33,175
39,43,-31,175
39,43,-32,183
37,42,-31,183
36,40,-31,175
36,40,-31,183
37,42,-33,183
34,38,-31,191
36,40,-33,191
33,37,-31,191
34,38,-32,191
33,37,-32,191
33,37,-33,183
31,34,-32,183
31,35,-33,183
32,36,-34,191
32,36,-35,183
30,34,-33,183
31,35,-35,183
31,34,-35,183
28,31,-33,183
29,33,-35,183
27,31,-33,183
27,30,-34,183
28,31,-35,183
28,32,-37,175
27,30,-35,175
27,30,-36,167
27,30,-37,175
26,29,-36,175
23,25,-33,167
20,23,-30,159
-23,-25,-34,175
-21,-23,-31,175
-23,-26,-33,175
-22,-24,-30,175
-24,-27,-33,183
-23,-25,-30,183
-26,-29,-34,183
-23,-25,-29,175
-26,-28,-32,183
-27,-29,-33,175
-27,-30,-33,175
-29,-32,-34,175
-28,-31,-33,183
-28,-31,-32,191
-29,-32,-33,191
-30,-33,-33,183
-31,-33,-33,183
-32,-35,-34,183
-32,-34,-33,191
-33,-36,-33,183
-34,-37,-33,191
-34,-37,-33,183
-34,-37,-32,191
-34,-37,-32,191
-33,-36,-31,191
-37,-40,-33,183
-37,-40,-32,183
-38,-41,-33,191
-36,-40,-31,191
-37,-41,-31,175
-40,-43,-32,191
-39,-43,-31,183
-39,-43,-30,183
-43,-47,-33,191
-45,-49,-33,183
-46,-50,-33,175
-44,-48,-31,183
-45,-50,-31,175
-46,-50,-30,191
-48,-53,-31,175
-47,-52,-30,175
-51,-55,-31,175
-55,-60,-32,183
-54,-59,-31,183
-58,-63,-32,183
-60,-66,-32,175
-61,-67,-32,175
-63,-68,-32,183
-64,-70,-31,183
-66,-72,-31,183
-68,-74,-31,191
-70,-76,-31,191
-71,-78,-31,191
-74,-81,-31,191
-76,-83,-31,199
-80,-88,-31,191
-83,-91,-31,191
-87,-95,-31,199
-93,-101,-32,199
-96,-104,-32,199
-97,-105,-31,191
-102,-111,-31,191
-106,-116,-31,191
-112,-122,-31,183
-123,-134,-32,191
-129,-140,-32,183
-139,-151,-32,183
-185,-202,-39,159
-192,-210,-37,167
-194,-211,-34,167
-191,-209,-32,167
-193,-210,-29,167
-193,-210,-26,167
-193,-210,-23,175
-192,-210,-20,175
-197,-215,-17,167
-193,-211,-14,175
-196,-214,-11,183
-189,-206,-8,175
-192,-209,-5,167
-195,-213,-2,167
-196,-214,2,159
-195,-213,5,167
-196,-214,8,167
-193,-211,10,159
-195,-213,14,175
-192,-210,16,167
-196,-214,20,175
-193,-210,22,167
-195,-212,26,167
-194,-212,29,167
-196,-214,32,175
-195,-213,35,175
-194,-211,38,167
-194,-212,41,175
-198,-216,45,167
-196,-214,48,175
-192,-210,50,175
-198,-216,55,167
-196,-214,57,175
-195,-212,60,175
-193,-211,62,175
-194,-212,66,175
-195,-213,70,175
-197,-215,73,175
-195,-212,76,167
-197,-215,80,175
-195,-213,82,167
-192,-210,85,159
-194,-211,89,159
-195,-213,94,159
-196,-214,98,167
-191,-208,99,159
-194,-211,105,159
-195,-213,115,84
-193,-210,124,84
-191,-208,133,84
-191,-209,149,65
-193,-211,167,60
-193,-210,183,35
-194,-211,203,55
-353,-385,477,60
-357,-390,526,55
-340,-371,546,45
-336,-367,844,40
-320,-349,893,60
-267,-292,929,50
-253,-276,997,55
-219,-239,989,55
-183,-200,967,55
-126,-137,974,30
-70,-77,708,60
-49,-54,710,45
-39,-43,961,65
-11,-12,947,40
17,19,965,65
44,48,951,55
69,76,917,55
100,109,956,30
117,127,867,45
134,146,814,45
180,197,794,50
225,245,762,35
241,263,729,40
346,377,705,50
374,407,696,35
404,441,690,65
441,481,690,40
478,522,691,50
513,560,681,40
573,625,697,35
622,678,693,35
686,748,699,50
755,823,703,50
822,896,695,40
881,961,673,50
894,975,543,30
107,116,28,40
102,111,25,191
99,108,23,199
101,110,22,199
103,112,21,199
104,113,20,199
106,116,19,191
134,146,23,191
156,171,16,30
731,797,31,30
666,726,-14,35
586,639,-49,60
437,476,-64,35
311,339,-66,35
243,265,-66,70
206,224,-64,98
111,121,-41,70
76,83,-29,191
74,81,-30,191
72,78,-30,191
67,74,-29,191
66,72,-29,183
67,73,-31,183
64,69,-30,191
62,68,-31,183
60,66,-30,183
57,63,-30,183
57,62,-31,175
57,62,-32,175
52,57,-30,167
50,55,-30,167
48,52,-29,167
48,52,-30,175
48,52,-31,167
50,54,-33,159
43,47,-30,175
46,51,-33,167
44,48,-32,159
44,48,-33,159
40,44,-31,175
42,46,-33,175
42,45,-33,183
38,42,-32,183
40,44,-34,183
39,42,-33,191
36,39,-32,191
36,40,-33,183
37,40,-34,183
33,36,-30,191
34,37,-33,191
34,37,-33,183
30,33,-30,183
33,36,-33,191
32,35,-33,191
31,34,-33,183
32,35,-34,183
29,32,-32,183
30,33,-34,183
29,32,-34,183
29,32,-34,175
29,32,-35,175
26,28,-32,183
25,27,-31,183
28,31,-36,183
27,30,-36,167
27,29,-35,167
27,29,-36,175
27,29,-37,167
25,28,-36,167
24,26,-34,159
-24,-25,-35,183
-25,-27,-36,175
-24,-25,-33,183
-22,-24,-31,183
-27,-28,-36,175
-26,-28,-35,183
-25,-26,-32,183
-27,-29,-34,175
-27,-28,-33,175
-28,-30,-34,183
-27,-29,-32,183
-29,-31,-34,183
-29,-31,-33,183
-32,-34,-35,183
-31,-33,-34,183
-31,-33,-33,183
-34,-36,-36,183
-32,-34,-34,191
-33,-35,-33,191
-32,-34,-32,191
-34,-36,-33,191
-35,-38,-34,191
-35,-37,-33,183
-33,-35,-30,191
-35,-37,-32,183
-35,-37,-31,183
-38,-40,-33,183
-37,-40,-32,191
-36,-39,-30,191
-37,-39,-30,183
-37,-39,-29,183
-39,-41,-30,183
-41,-43,-31,175
-43,-46,-32,183
-45,-48,-33,175
-44,-47,-31,175
-43,-46,-30,183
-50,-53,-33,175
-47,-50,-30,183
-50,-53,-31,175
-48,-51,-29,175
-49,-52,-29,175
-52,-55,-30,175
-54,-57,-30,175
-54,-58,-30,183
-59,-63,-32,183
-61,-65,-32,175
-63,-67,-32,175
-65,-69,-32,191
-66,-70,-31,183
-67,-71,-30,183
-71,-76,-32,191
-72,-77,-31,191
-72,-77,-30,191
-79,-84,-31,199
-80,-85,-31,199
-82,-88,-31,191
-88,-93,-32,199
-92,-98,-32,191
-94,-100,-31,199
-98,-105,-31,191
-103,-109,-31,191
-105,-112,-31,191
-111,-118,-31,191
-117,-124,-31,191
-125,-133,-31,183
-136,-145,-32,183
-155,-165,-34,183
-193,-205,-39,159
-194,-206,-36,159
-195,-208,-33,167
-195,-207,-31,175
-193,-205,-27,175
-193,-206,-25,159
-194,-206,-22,167
-195,-208,-19,183
-198,-210,-15,167
-196,-209,-12,175
-193,-205,-9,175
-195,-208,-7,167
-194,-206,-3,175
-194,-206,0,167
-196,-208,2,175
-193,-206,6,159
-200,-213,9,175
-198,-211,12,183
-196,-209,15,183
-193,-206,17,167
-195,-207,21,167
-198,-211,24,167
-198,-211,27,175
-195,-207,30,175
-197,-210,33,183
-196,-208,36,183
-193,-205,38,175
-194,-207,41,159
-195,-207,45,175
-195,-208,48,167
-195,-207,50,167
-199,-212,55,167
-199,-212,58,175
-192,-204,59,167
-196,-209,64,167
-200,-213,68,159
-193,-205,74,98
-191,-204,77,167
-191,-203,81,167
-197,-209,93,84
-192,-205,102,84
-194,-206,116,65
-195,-208,132,60
-196,-209,148,35
-212,-226,177,65
-338,-360,313,50
-344,-366,384,35
-360,-384,437,30
-346,-368,542,30
-337,-358,824,45
-320,-340,965,55
-262,-279,1000,50
-227,-242,992,50
-134,-142,993,40
-73,-78,702,60
-52,-55,701,45
-43,-46,956,35
-15,-16,934,40
14,15,961,50
42,45,976,50
67,72,926,60
97,104,952,50
186,198,959,40
196,209,760,45
239,255,818,35
253,269,771,35
301,321,745,30
483,515,698,45
533,567,707,40
574,611,699,65
620,660,694,50
684,729,700,55
751,800,701,50
822,875,697,55
891,949,683,45
856,911,460,30
123,131,44,98
126,134,43,199
126,134,41,199
126,134,39,199
126,134,38,199
126,134,36,183
131,140,36,191
133,141,34,183
127,135,31,183
130,138,30,175
108,115,24,183
98,104,20,199
98,104,19,199
103,109,18,199
101,108,17,199
103,110,16,199
121,129,16,191
139,149,10,45
733,781,5,60
506,539,-28,30
581,619,-69,40
359,383,-66,60
267,285,-66,65
225,239,-66,84
202,215,-62,167
193,206,-63,167
155,165,-55,167
82,87,-30,191
79,84,-30,191
73,77,-29,183
73,78,-30,191
70,74,-30,191
67,72,-30,191
67,72,-31,191
64,69,-30,183
62,66,-30,183
59,63,-30,191
57,60,-29,183
55,59,-30,183
53,57,-29,175
52,56,-30,183
53,57,-31,175
52,55,-31,175
52,55,-32,159
46,49,-30,167
49,52,-33,167
43,46,-30,167
43,46,-30,167
45,48,-32,167
40,43,-30,167
43,45,-32,167
41,44,-32,183
44,47,-35,175
38,41,-31,167
39,42,-33,183
37,39,-31,175
36,39,-32,183
35,37,-31,183
35,37,-32,183
36,39,-34,191
35,37,-33,191
32,34,-31,183
32,34,-32,191
33,35,-33,191
32,34,-33,183
32,34,-33,183
32,34,-34,183
30,32,-33,183
30,32,-33,183
29,31,-32,183
26,28,-30,183
28,30,-33,183
27,28,-32,191
29,31,-36,191
28,30,-35,183
27,29,-35,175
28,30,-36,183
25,27,-33,183
22,24,-30,159
22,24,-31,167
22,23,-30,167
24,25,-34,167
24,25,-35,167
-24,-25,-34,175
-22,-23,-31,175
-23,-24,-31,175
-25,-26,-34,183
-27,-28,-35,175
-25,-26,-33,183
-27,-28,-34,191
-26,-27,-33,175
-27,-28,-33,183
-27,-28,-32,175
-29,-30,-33,175
-28,-29,-32,183
-28,-29,-31,183
-30,-31,-33,191
-30,-31,-32,183
-31,-33,-33,183
-31,-33,-33,183
-32,-34,-33,191
-33,-34,-33,183
-33,-35,-33,183
-32,-34,-31,191
-34,-35,-32,183
-35,-36,-32,191
-33,-35,-30,191
-34,-35,-30,191
-38,-39,-33,183
-35,-36,-30,191
-38,-40,-32,191
-41,-43,-34,191
-39,-40,-31,183
-39,-41,-31,183
-42,-43,-32,183
-42,-44,-32,183
-45,-47,-33,183
-47,-48,-33,175
-44,-45,-30,175
-45,-47,-31,183
-44,-46,-29,183
-49,-51,-32,167
-53,-55,-33,175
-51,-53,-31,175
-51,-53,-30,167
-52,-54,-30,175
-60,-62,-33,175
-56,-58,-30,183
-61,-63,-32,183
-61,-63,-31,183
-65,-68,-32,183
-65,-68,-31,183
-67,-69,-31,191
-71,-74,-32,183
-72,-75,-31,191
-73,-76,-31,191
-77,-80,-31,191
-80,-83,-31,191
-82,-85,-31,191
-84,-87,-31,191
-87,-90,-31,191
-92,-95,-31,199
-95,-99,-31,199
-99,-103,-31,191
-104,-108,-31,191
-106,-110,-31,191
-113,-118,-31,183
-118,-123,-31,199
-125,-130,-31,191
-136,-142,-32,191
-156,-162,-34,175
-200,-208,-40,159
-197,-204,-37,167
-199,-207,-33,159
-196,-204,-31,159
-197,-204,-28,183
-200,-208,-25,167
-198,-206,-22,175
-197,-205,-19,167
-199,-207,-16,159
-199,-207,-13,175
-199,-207,-10,167
-200,-208,-7,175
-199,-207,-3,175
-198,-205,-1,167
-204,-212,3,167
-199,-207,5,167
-199,-207,8,175
-198,-206,12,175
-197,-205,14,183
-196,-204,17,175
-199,-207,19,183
-195,-203,22,183
-197,-205,25,183
-195,-202,28,175
-198,-206,31,175
-193,-200,33,175
-196,-204,37,175
-196,-203,40,183
-196,-204,43,175
-197,-205,46,175
-195,-202,49,159
-194,-202,51,159
-195,-202,54,167
-197,-205,58,167
-194,-202,61,159
-192,-200,64,167
-194,-202,73,84
-196,-204,86,70
-201,-209,102,60
-219,-228,126,70
-343,-357,223,30
-355,-369,258,40
-364,-378,293,45
-363,-377,323,40
-368,-382,360,30
-345,-359,404,55
-371,-385,561,45
-331,-344,709,35
-349,-363,821,40
-272,-283,987,30
-236,-245,974,45
-155,-161,744,40
-174,-181,983,30
-82,-85,713,35
-58,-61,693,60
-23,-24,933,40
7,7,963,40
35,37,971,45
62,64,933,50
93,97,969,45
123,128,977,30
183,191,975,35
297,309,746,50
395,411,748,55
676,704,695,50
751,781,704,55
816,849,695,45
894,930,690,60
918,955,567,30
100,104,16,84
97,100,15,199
99,103,14,199
100,104,13,199
101,105,11,199
104,109,11,199
134,140,6,65
696,724,-14,55
589,612,-48,40
323,336,-67,45
252,262,-66,70
212,220,-65,98
196,204,-63,159
94,98,-35,84
79,82,-30,191
75,78,-30,191
71,74,-29,191
70,73,-30,183
68,71,-30,183
68,71,-31,183
64,67,-30,183
62,64,-30,183
64,66,-32,175
58,60,-30,183
59,62,-31,183
54,57,-30,175
54,56,-30,167
53,55,-31,175
51,53,-31,183
50,52,-31,159
47,48,-31,98
43,45,-30,159
44,45,-31,175
42,43,-30,167
41,43,-31,167
39,41,-30,167
43,44,-33,175
39,40,-31,183
37,38,-30,175
40,42,-33,175
38,40,-32,183
37,38,-32,183
35,36,-31,183
36,38,-33,183
36,37,-33,183
34,36,-32,191
33,34,-32,191
33,34,-32,183
32,34,-33,183
31,32,-31,191
31,33,-33,191
30,31,-32,191
32,33,-35,183
30,31,-33,183
30,31,-34,183
30,32,-35,191
27,28,-32,183
29,31,-35,183
26,27,-32,175
27,28,-33,175
28,29,-36,175
28,29,-37,175
27,28,-36,175
22,23,-30,167
24,25,-33,175
26,27,-36,167
-21,-22,-30,175
-26,-26,-36,175
-23,-23,-31,183
-25,-26,-33,175
-26,-26,-34,183
-25,-25,-31,175
-23,-23,-28,175
-26,-26,-32,175
-25,-26,-30,175
-24,-24,-28,183
-28,-28,-32,183
-29,-29,-32,175
-29,-29,-32,183
-29,-29,-32,191
-30,-31,-32,191
-31,-32,-33,175
-32,-33,-33,183
-33,-34,-34,191
-33,-33,-33,183
-33,-34,-32,191
-34,-35,-33,183
-35,-35,-32,183
-34,-34,-31,183
-34,-35,-31,191
-36,-37,-32,183
-37,-37,-32,183
-37,-38,-32,191
-38,-39,-32,183
-39,-40,-32,183
-40,-41,-32,183
-42,-43,-33,183
-41,-42,-32,183
-42,-43,-31,183
-42,-43,-30,175
-44,-45,-31,175
-44,-45,-30,183
-45,-46,-30,183
-45,-45,-29,175
-51,-51,-32,175
-50,-51,-31,175
-48,-49,-29,183
-51,-52,-30,175
-54,-55,-31,175
-55,-56,-30,183
-57,-58,-31,175
-58,-59,-30,175
-60,-61,-31,183
-64,-65,-31,183
-65,-66,-31,183
-66,-67,-31,183
-70,-71,-31,183
-72,-73,-31,191
-72,-73,-30,191
-77,-78,-31,191
-78,-80,-31,191
-81,-83,-31,191
-84,-86,-31,191
-89,-90,-31,199
-91,-92,-31,199
-94,-96,-31,199
-98,-99,-31,191
-103,-105,-31,191
-107,-109,-31,191
-112,-113,-31,183
-117,-118,-31,191
-129,-131,-32,183
-136,-139,-32,183
-148,-151,-33,175
-196,-199,-40,175
-199,-202,-37,159
-198,-201,-34,167
-197,-200,-31,175
-198,-201,-28,183
-196,-199,-25,183
-197,-200,-23,183
-196,-199,-20,183
-196,-199,-17,191
-195,-198,-15,183
-197,-200,-12,183
-196,-199,-9,183
-198,-202,-7,183
-196,-200,-4,191
-196,-200,-2,191
-197,-200,1,191
-197,-200,3,183
-198,-201,6,183
-199,-202,9,191
-196,-199,11,191
-195,-199,14,183
-196,-199,16,183
-196,-199,19,191
-196,-199,21,183
-196,-199,24,183
-197,-200,27,183
-194,-197,29,175
-198,-201,33,175
-197,-200,36,175
-200,-203,39,175
-196,-199,42,175
-202,-206,52,98
-208,-212,64,70
-226,-230,84,40
-290,-294,127,40
-284,-289,144,30
-215,-218,124,50
-158,-160,102,35
-368,-374,267,35
-366,-372,295,45
-366,-372,326,40
-355,-361,347,35
-363,-369,389,45
-352,-358,412,30
-350,-355,446,55
-365,-371,507,45
-358,-364,843,40
-216,-219,694,40
-240,-244,993,40
-81,-82,710,45
-57,-58,689,65
-49,-50,932,35
-21,-22,935,40
10,10,959,65
40,40,974,50
65,66,924,55
98,100,980,40
127,129,967,45
194,197,1000,50
222,226,982,30
325,330,886,40
406,412,1000,30
865,879,592,45
100,101,15,60
98,99,13,199
99,101,12,199
102,104,11,199
101,103,10,191
104,106,9,199
133,135,3,60
132,134,-5,60
600,610,-59,45
403,409,-64,40
304,309,-67,50
247,251,-68,70
217,220,-63,159
206,210,-63,167
195,198,-63,159
89,90,-33,98
77,78,-30,191
76,77,-30,191
76,77,-31,183
72,73,-31,183
69,70,-30,183
71,72,-32,191
65,66,-30,183
62,63,-30,183
62,63,-31,183
59,60,-30,183
56,57,-30,175
55,56,-30,167
51,52,-29,167
50,51,-29,167
50,51,-30,167
49,50,-30,159
49,50,-32,167
46,47,-30,167
46,47,-31,175
43,44,-30,159
46,47,-33,167
42,43,-31,167
39,40,-29,175
41,42,-32,183
40,41,-31,191
39,40,-32,175
39,40,-32,183
39,40,-33,183
38,38,-33,191
38,39,-34,175
36,36,-32,191
37,38,-34,191
36,36,-33,191
33,34,-32,191
35,35,-34,183
36,36,-35,183
32,33,-32,183
30,31,-31,191
33,33,-34,183
31,31,-33,183
29,30,-32,183
30,31,-34,191
29,29,-32,191
27,28,-32,183
28,28,-33,183
27,27,-32,183
25,25,-31,175
27,28,-34,183
26,27,-33,167
25,26,-33,175
27,28,-36,167
25,25,-34,98
-25,-25,-34,183
-22,-22,-30,175
-24,-24,-32,175
-24,-24,-32,175
-26,-26,-34,175
-27,-26,-33,175
-25,-25,-31,183
-29,-28,-34,175
-26,-26,-31,183
-27,-27,-31,183
-27,-27,-31,183
-28,-28,-31,191
-28,-28,-31,183
-28,-27,-30,183
-30,-29,-31,183
-31,-31,-33,183
-32,-32,-33,191
-32,-32,-32,183
-32,-32,-31,183
-33,-33,-32,191
-34,-33,-32,191
-35,-35,-32,183
-37,-37,-33,183
-35,-35,-31,191
-35,-35,-30,191
-37,-36,-31,191
-38,-38,-31,183
-39,-38,-31,191
-40,-39,-31,191
-39,-39,-30,183
-41,-40,-31,183
-42,-42,-31,175
-43,-43,-31,183
-42,-42,-30,175
-44,-44,-30,183
-44,-43,-29,175
-47,-47,-31,183
-48,-47,-31,175
-51,-51,-32,167
-51,-50,-31,167
-50,-50,-30,175
-54,-54,-31,167
-57,-56,-32,175
-59,-59,-32,183
-60,-59,-31,175
-59,-59,-30,175
-63,-62,-31,183
-64,-63,-31,183
-67,-66,-31,183
-68,-68,-31,183
-70,-69,-30,191
-73,-72,-31,191
-76,-76,-31,191
-79,-78,-31,191
-81,-80,-31,191
-84,-83,-31,191
-87,-87,-31,199
-92,-92,-31,191
-93,-93,-31,191
-98,-98,-31,191
-101,-101,-31,191
-106,-106,-31,191
-111,-111,-31,191
-117,-116,-31,199
-125,-124,-31,191
-134,-133,-32,191
-137,-136,-30,183
-188,-186,-39,167
-198,-197,-38,183
-199,-197,-35,175
-198,-197,-33,191
-198,-197,-31,175
-198,-197,-28,191
-197,-195,-25,183
-197,-195,-23,191
-199,-197,-21,191
-200,-199,-18,191
-198,-196,-15,191
-199,-198,-13,183
-199,-198,-10,191
-201,-199,-8,183
-201,-199,-5,183
-202,-200,-2,183
-204,-202,1,175
-207,-205,3,183
-204,-203,7,159
-213,-211,11,159
-234,-232,26,70
-287,-285,50,40
-331,-328,77,45
-297,-295,88,45
-256,-254,92,40
-185,-183,79,55
-164,-163,80,70
-160,-159,87,70
-153,-152,92,84
-156,-155,105,55
-372,-369,278,45
-377,-374,313,45
-367,-364,336,35
-385,-382,387,30
-362,-359,398,30
-359,-356,430,40
-359,-357,469,50
-342,-339,528,45
-351,-348,850,35
-208,-206,697,55
-138,-137,703,35
-97,-96,733,30
-72,-72,706,70
-52,-52,729,35
-39,-39,947,35
-10,-10,967,70
22,22,962,50
53,52,985,45
78,77,937,50
112,111,977,40
141,140,967,30
303,301,971,35
354,352,912,30
799,792,698,35
888,881,572,45
899,892,513,45
944,937,229,40
102,101,14,98
98,98,12,191
103,102,12,199
103,102,10,191
103,103,9,199
108,107,8,199
135,134,3,50
541,537,-54,40
423,420,-68,50
306,303,-68,50
242,240,-67,70
216,215,-63,159
204,202,-63,167
101,100,-36,70
81,80,-30,191
79,78,-30,183
74,74,-30,191
73,72,-30,191
71,71,-31,183
68,68,-30,175
66,66,-30,183
65,64,-31,191
63,63,-31,183
59,58,-30,183
57,57,-30,167
56,55,-30,175
54,54,-30,167
54,54,-31,167
51,51,-30,175
48,47,-29,175
48,47,-31,98
42,42,-28,167
45,44,-31,167
43,43,-31,167
43,43,-31,167
45,45,-34,183
37,37,-28,183
39,39,-31,175
38,38,-31,175
38,38,-31,183
38,38,-32,183
38,37,-32,183
37,37,-33,183
36,36,-32,183
35,34,-31,191
34,34,-32,183
36,36,-34,191
35,34,-33,183
33,33,-33,183
32,32,-32,191
32,31,-32,191
32,32,-33,191
31,30,-32,183
31,31,-34,183
31,31,-35,183
29,29,-33,191
28,27,-32,183
27,27,-32,175
25,25,-30,167
27,27,-33,175
26,26,-33,175
26,26,-33,175
23,23,-30,175
25,25,-33,167
24,24,-33,159
24,24,-33,159
-25,-24,-35,175
-27,-26,-36,167
-24,-24,-32,175
-26,-25,-33,183
-25,-25,-32,175
-28,-27,-35,175
-24,-24,-30,175
-26,-25,-31,183
-27,-26,-32,175
-25,-24,-29,183
-27,-26,-31,183
-27,-27,-31,183
-30,-29,-33,183
-29,-28,-31,183
-29,-28,-30,183
-33,-32,-34,183
-31,-30,-31,191
-34,-33,-34,183
-33,-32,-32,183
-34,-33,-32,191
-35,-34,-33,191
-36,-35,-33,183
-36,-35,-32,183
-36,-35,-32,191
-37,-36,-32,191
-39,-37,-33,183
-37,-36,-31,191
-39,-38,-32,183
-42,-41,-34,183
-43,-41,-33,183
-40,-39,-31,175
-42,-41,-31,183
-41,-40,-30,183
-44,-43,-31,183
-47,-45,-33,175
-45,-44,-31,175
-47,-46,-31,183
-48,-47,-31,183
-53,-51,-33,167
-53,-51,-32,175
-50,-48,-29,167
-53,-51,-31,175
-56,-54,-31,183
-57,-55,-31,167
-58,-56,-30,183
-59,-58,-30,175
-63,-61,-31,183
-67,-64,-32,183
-65,-63,-30,183
-68,-66,-31,183
-71,-69,-31,191
-72,-70,-30,183
-76,-73,-31,191
-79,-77,-31,191
-80,-78,-31,199
-83,-81,-31,191
-86,-84,-31,191
-92,-89,-32,199
-92,-89,-30,199
-97,-94,-31,199
-101,-98,-31,191
-106,-103,-31,191
-111,-107,-31,191
-114,-110,-31,191
-119,-116,-31,191
-129,-125,-31,183
-138,-134,-32,191
-151,-147,-32,175
-284,-275,-44,55
-315,-306,-30,45
-338,-328,-14,70
-323,-313,0,84
-300,-291,13,84
-269,-261,24,84
-255,-247,33,84
-227,-220,39,84
-202,-196,38,159
-198,-192,45,98
-192,-186,46,167
-184,-179,48,175
-177,-171,48,167
-172,-167,50,175
-175,-169,53,175
-172,-167,55,159
-163,-158,55,159
-157,-152,55,175
-156,-151,58,175
-155,-150,60,175
-157,-152,64,159
-160,-155,68,167
-157,-152,73,98
-158,-153,83,70
-377,-365,222,70
-127,-123,84,60
-380,-368,281,45
-366,-354,298,45
-377,-365,373,30
-378,-366,409,30
-350,-339,532,30
-353,-342,839,35
-213,-206,701,65
-143,-139,715,35
-109,-105,653,45
-95,-92,705,45
-72,-70,700,70
-52,-51,724,35
-39,-38,956,40
-10,-9,943,40
22,21,974,55
52,51,980,35
79,76,938,50
112,108,969,50
144,139,977,35
170,164,947,35
309,299,978,35
358,347,911,45
807,782,697,50
922,894,723,30
950,921,226,40
226,219,47,112
226,219,44,199
112,109,15,70
102,98,12,199
103,100,11,199
105,101,11,199
106,103,9,199
110,107,8,199
171,166,6,84
197,191,5,191
198,192,2,191
198,192,0,191
199,193,-2,191
197,191,-5,191
197,191,-7,191
196,190,-10,199
197,190,-12,191
196,190,-14,191
197,191,-17,199
196,190,-19,191
195,189,-21,191
195,189,-24,199
195,189,-26,191
196,190,-29,191
195,189,-31,191
195,189,-33,191
194,188,-36,191
196,190,-38,199
196,190,-41,191
195,189,-43,191
195,189,-46,191
195,189,-48,191
196,190,-51,191
195,189,-53,191
195,189,-56,191
194,188,-58,191
193,187,-60,191
177,171,-59,183
86,83,-30,183
81,79,-29,191
82,79,-31,191
76,74,-29,191
76,74,-30,191
74,71,-30,191
71,69,-30,191
69,67,-31,183
68,65,-31,183
65,63,-31,183
62,60,-30,183
61,60,-31,175
57,55,-30,183
55,53,-29,175
58,56,-32,175
55,53,-31,175
51,49,-30,183
53,52,-32,183
50,48,-31,175
48,47,-31,167
47,45,-31,167
50,48,-34,167
46,45,-32,167
44,42,-31,175
44,43,-32,167
42,40,-31,175
42,41,-32,175
43,41,-33,183
41,40,-33,183
39,38,-32,183
39,38,-33,183
40,39,-34,191
36,35,-31,191
38,36,-33,183
36,35,-33,183
35,34,-32,191
34,33,-33,191
35,34,-34,183
36,35,-35,183
33,32,-33,183
32,31,-33,191
33,32,-34,183
33,32,-35,183
31,30,-34,183
30,29,-34,191
28,28,-32,183
29,28,-34,183
30,29,-35,175
27,26,-33,183
29,28,-35,183
27,26,-33,175
25,24,-32,183
22,21,-29,183
26,25,-34,159
26,25,-35,167
25,24,-34,159
-23,-22,-31,175
-22,-21,-29,175
-24,-22,-31,175
-25,-24,-32,175
-28,-27,-35,175
-26,-24,-31,175
-27,-26,-33,183
-29,-27,-34,183
-28,-26,-32,175
-25,-24,-29,183
-29,-28,-33,183
-30,-28,-32,183
-30,-28,-32,183
-30,-28,-32,183
-31,-30,-32,183
-33,-32,-34,191
-33,-31,-33,183
-33,-31,-32,183
-34,-32,-32,183
-34,-32,-32,183
-34,-32,-31,191
-36,-34,-32,191
-36,-34,-31,191
-36,-34,-31,191
-35,-33,-30,191
-35,-34,-29,191
-39,-37,-31,191
-40,-38,-32,183
-40,-38,-31,183
-40,-38,-30,183
